PRODUTO_ID,NCM,EAN,DESCRICAO,APRESENTACAO,QUANTIDADE,TOTAL_BRUTO,TOTAL_LIQUIDO,PROD_SALDO,VALOR_ULT_COMPRA,,SOMA TOTAL,Produtos A,Produtos B,Produtos C
1852,30049039,7896030000000,MUCOSOLVAN XAROPE ADULTO 120 ML*,XPE AD 120 ML,1,33.97999954,27.18000031,0,25.19000053,,,,,
15396,30042069,7896180000000,TOBRACIN-D,"0,3+0,1% SUS OFT FR 5ML",1,33.97000122,27.18000031,2,22.47999954,,,,,
21217,30044990,7896870000000,GINKGO ES - 45 CAPS 80 MG VITALAB,,1,33.90000153,16.95000076,0,13.69999981,,,,,
8380,30043999,7897930000000,CLOB-X 30 GR CREME,GALBERMA CREME 30 GR,1,33.83000183,27.05999947,0,24.87999916,,,,,
21367,38089199,7897950000000,REPELENTE XO INSETO SPRAY 200ML ,,2,33.79999924,30.42000008,0,11.18999958,,,,,
20041,30049069,7891320000000,GINNA,"0,02g crem vag bg 40g+7aplic",1,33.45999908,26.77000046,0,25.10000038,,,,,
21105,30049069,7896180000000,CILOSTAZOL 100MG C/30 COMP BIO-GENERICO,,1,33.36000061,26.69000053,0,19.29999924,,,,,
20341,30043290,7896000000000,DEXAMETASONA,4mg cx 10 comp,3,33.30000114,16.65000057,0,2.879999876,,,,,
20774,33069000,7891010000000,LISTERINE ZERO MENTA VERDE 500ML,,2,33,26.39999962,0,11.62300014,,,,,
14646,34011190,7898280000000,SABONETE DE AROEIRA,100G,11,33,33,6,2.630000114,,,,,
20619,21069030,7897950000000,VOXX CARBOGEL SAC 30G DPL X 10 SBR TANG,,1,33,26.39999962,1,22.84000015,,,,,
8261,30049036,7894920000000,"TENADREN 40 MG COMPR""NOVAQUIMICA""""",C/30 COMP.NOVAQUIMICA,3,32.87000084,26.30000114,1,8.449999809,,,,,
18837,30043999,4260090000000,ULTRAPROCT LDO,1+20mg/g creme bg 30g+aplic,1,32.86000061,26.29000092,0,24.96999931,,,,,
18241,30049099,7895300000000,DOMPERIDONA,10mg cx 30 comp,2,32.81999969,21.32999992,5,4.356699944,,,,,
15874,30043220,7899640000000,DIACQUA 50MG 30COMP,30COMP,1,32.70999908,26.17000008,3,23.95000076,,,,,
20935,95030091,7896700000000,CHOCALHO TIP RS BL ,,3,32.69999886,32.69999886,1,7.190000057,,,,,
21255,33059000,7891350000000,TINT BIOCOLOR MINI KIT 2.0 PRETO AZULADO INCRIVEL,,3,32.69999886,32.69999886,1,6.480000019,,,,,
17590,30043220,7896000000000,ESPIRONOLACTONA,50mg cx 30 comp,1,32.52999878,16.27000046,2,9.600000381,,,,,
19163,96190000,7506340000000,ABS ALWAYS NOITE TRANQ SC C/AB L8P7,,5,32.5,31.19999981,14,4.875,,,,,
21329,30039049,7898100000000,AMBROL 15MG/5ML XPE PED FRAMBOESA 100ML ,,2,32.31999969,16.15999985,4,3.308333397,,,,,
20491,21069030,7892920000000,COLAGENO + VIT C 120 CAPS MERCOFARMA,,1,32,32,0,14.36999989,,,,,
21294,30049099,7896520000000,"HEDERA CIMED 7,0 MG/ML SOL OR FR 100 ML",,1,32,16,0,5.690000057,,,,,
20886,21069030,7896010000000,LEIBA 12 CAPS,fr 12 cap,1,32,25.60000038,1,19.29000092,,,,,
16618,30049069,7896640000000,NEOSALDINA,4 DRG,8,32,25.60000038,9,187.6499939,,,,,
19075,30039099,7899100000000,VALYANNE,50mg cx 20 comp rev,2,31.84000015,15.92000008,0,4.485000134,,,,,
10517,30049049,7891720000000,"GLUCOVANCE 500/2,5MG.C/30 COMP.","C/30 COMPR.500/2,5 MG.",1,31.79999924,31.79999924,1,20.95999908,,,,,
582,30049039,7896270000000,AEROLIN XAROPE 120 ML          *,XPE C/120 ML,3,31.65000057,25.31999874,3,7.659999847,,,,,
2304,30049099,7897600000000,CLORANA 50 MG C/20 COMPRIMIDOS,C/20 COMPRIMIDOS,3,31.65000057,25.31999874,2,8.039999962,,,,,
16715,30039099,7898100000000,GLICEL,"0,831g cx 6 sup inf",2,31.63999939,15.81999969,0,4.860000134,,,,,
21239,96190000,7891010000000,ABS OB INTERN COMFORT MEDIO C 8,,4,31.60000038,31.60000038,0,5.159999847,,,,,
21241,96190000,7891010000000,ABS OB INTERN COMFORT SUPER C 8,,4,31.60000038,31.60000038,0,5.159999847,,,,,
21183,33072010,7891350000000,DESOD AERO MONANGE HIDRAT INTENSIVA 150ML ,,4,31.60000038,30.02000046,1,4.985000134,,,,,
21381,30049069,7891320000000,CILOSTAZOL 50MG 30 COMP,50mg x 30cpr,1,31.59000015,15.80000019,0,9.699999809,,,,,
21160,30059019,7891900000000,ALGODAO 50G CX N ESTERIL-MELHORMED,,9,31.5,31.5,3,2.409199953,,,,,
21167,33061000,7891020000000,CR DENT COLG T12 CLEAN MINT 140G,,3,31.5,29.39999962,0,6.789999962,,,,,
21340,30049059,7893450000000,ALENDRONATO DE SODIO 70MG 4 COMP,70mg x 4 cpr,1,31.35000038,15.67000008,1,4.360000134,,,,,
1093,30049079,7896010000000,FOLDAN POMADA 45 G,POMADA 45 GR,1,31.35000038,25.07999992,4,23.60000038,,,,,
7891,,7891720000000,FLORATIL 200 MG C/6 CAPSULAS,COD.(7891721030437)200 MG C/6 CAPS,1,31.34000015,25.06999969,0,15.38000011,,,,,
1666,30066000,7891050000000,EVANOR CARTELHA C/21 COMPR,CX.C/3 CARTELHAS,4,31.31999969,29.75,5,5.869999886,,,,,
16886,33051000,7891150000000,SH CLEAR ANTI CASPA 200ML QDA CONTROL MEN,,3,31.22999954,31.22999954,2,8.989999771,,,,,
16725,30043939,7891110000000,CICLOPRIMOGYN,"2mg +0,25mg cx 21 drg",3,31.19999886,24.95999908,3,8.170000076,,,,,
994,30049024,7896000000000,BALSAMO BENGUE GEL 20 G      (R),INCOLOR NAO GORDUROSO.,2,31.18000031,24.94999981,2,11.35999966,,,,,
21274,30049059,7899100000000,SINVASTATINA 20MG 30 COMP,20mg x 30cpr rev,2,31.04000092,23.28000069,0,4.730000019,,,,,
21215,30049079,7898100000000,MICONAL 100MG 4 CAPS,100mg cx 4 cap,1,30.82999992,24.65999985,0,20.29000092,,,,,
15501,85061010,41333001074,PILHAS DURACEL,2 PILHAS,7,30.80000067,30.80000067,14.39999962,6.050000191,,,,,
20792,34012010,7896510000000,SAB GRANADO GLIC E DOC BEBE 250M,,2,30.79999924,30.79999924,0,10.43000031,,,,,
20759,30049069,7897730000000,DIPIRONA SODICA GOTAS 20ML,500mg/ml sol or fr gts 20ml,2,30.70000076,15.34000015,0,1.745000005,,,,,
21086,30049099,7896000000000,MALEATO DE ENALAPRIL 10MG 30 COMP,10mg cx 30 comp,2,30.60000038,15.30000019,0,4.150000095,,,,,
16437,30049099,7896660000000,FLOGORAL,cx 12 past sb cereja,2,30.47999954,24.37999916,4,9.180000305,,,,,
17349,30043999,7891140000000,PREDSIM GOTAS,11mg fr 20ml,1,30.47999954,24.37999916,2,21.87000084,,,,,
20603,30049043,7898220000000,LABCAINA 50MG POM 25G,50mg pom derm bg 25g,2,30.39999962,15.19999981,2,4.849999905,,,,,
18669,30045090,7898130000000,"VALESSONE 225,75MG C/20 CPR REV",,1,30.39999962,15.19999981,1,9.043700218,,,,,
18005,30049069,7896660000000,FENTIZOL,creme derm bg 20g,1,30.19000053,24.14999962,1,22.75,,,,,
18425,30049069,7898940000000,VAGICAND,"0,02g/g crem vag bg 40g+7aplic",1,30.04000092,24.03000069,1,21.19000053,,,,,
19762,33072090,7896020000000,ANTISEPT PO TENYS PE BARUEL BARCELONA 100G (1-UN),,4,30,30,0,5.487666607,,,,,
18786,71132000,98765500000000,BRINCO STUDEX,,3,30,30,61,6.5,,,,,
19684,33059000,7891150000000,COND SEDA LISO EXTREMO 325ML (1-UN),,3,30,30,2,7.559999943,,,,,
20486,33072010,7791290000000,DES.AER.REXONA WOMEN INVISIBLE 90GR,,2,30,27,4,6.989999771,,,,,
19831,33072090,7896090000000,DESOD AERO MONANGE FRUTAS VERMELHAS 150ML (1-UN),,4,30,30,1,5.010000229,,,,,
20413,33072010,7891150000000,DESOD AERO REXONA MEN ACTIVE L150P120ML (1-UN),,2,30,30,1,7.19299984,,,,,
15385,30049099,7896210000000,HIPOGLOS POM 90G,,1,30,24,4,23.40999985,,,,,
20987,85061010,41333431482,PILHA PALITO AAA DURACELL 2 UN,,4,30,30,-2,30.37999916,,,,,
20312,33079000,7896900000000,SOLUCAO A BASE DE AMONIA 100ML,,15,30,30,8,1.200000048,,,,,
21089,20096100,7896040000000,"SUCO Q.MORGADO DE UVA INTEGRAL 1X1,5 LT",,2,30,15,0,10.38000011,,,,,
20559,38089199,7897950000000,XO INSETO 15% LOC FR 200 ML,,3,30,30,15,0.600000024,,,,,
7629,30049099,7896690000000,FLORAX PEDIATRICO C/5 FLACONETES,PEDIATRICO C/5 FLACONETES C/5ML,1,29.98999977,23.98999977,0,22.13999939,,,,,
19825,21069050,7895800000000,BOMB CHICLE TRIDENT FRESH INTENSE C-21UN (1-DP),,1,29.79999924,23.84000015,1,19.03000069,,,,,
20706,39269040,7896000000000,CHUP KUKA LOVELY BICO ORTO SILIC 2 ROSA ,,2,29.79999924,29.79999924,0,10.48999977,,,,,
20685,33072010,7891150000000,DES.AER.REXONA MEN TORCEDOR FANATICO ,,2,29.79999924,26.81999969,0,7.916999817,,,,,
21304,30049069,7891320000000,DESLORATADINA XPE 60ML,"0,5 mg/ml xpe x 60 ml",1,29.71999931,14.85999966,1,9.005000114,,,,,
20740,30049099,7896000000000,DESONIDA CREME 30G,"0,5mg creme bg 30g",1,29.70999908,14.85000038,2,8.270000458,,,,,
20645,33069000,7891020000000,PERIOGARD SEM ALCOOL EXTRA MINT 250ML,,1,29.70000076,23.76000023,0,17.5,,,,,
20031,30049099,7896010000000,CRISTALIN,"0,025+0,03% sol oft fr 15ml",3,29.57000065,25.69000053,1,7.309999943,,,,,
18405,30045090,7896550000000,FLORATE,"1,0mg/ml sus oft fr gts 5ml",1,29.55999947,23.64999962,2,22.64999962,,,,,
15268,30049079,7896180000000,MALEATO DE TIMOLOL,"0,5% SOL GTS FR 5ML",3,29.48999977,20.63000011,3,3.849999905,,,,,
14428,30039099,7896730000000,OLINA ESSENCIA DE VIDA,FR 100ML,2,29,26.10000038,3,17.06999969,,,,,
21194,90192090,7898910000000,RESPIRON CLASSIC P/EXERCICIO RESPIRATORIO,,1,29,23.20000076,0,23,,,,,
20941,39123119,7896790000000,BOLSA TERM GEL QUENTE FRIO 300ML,,3,28.80000114,28.80000114,3,5.769999981,,,,,
6000,30059090,7896220000000,ALGODAO HIDR.APOLO 50 GR.,HIDROFILO 50 GR APOLO.,9,28.80000043,28.80000043,35,1.820000052,,,,,
18373,30043290,7896660000000,ADINOS,"0,5mg gel crem bg 15g",2,28.79999924,23.04000092,2,10.85000038,,,,,
13036,30049077,7891320000000,TROK CREME 10 GR.,CREME BG C/10G                                    ,2,28.77999973,23.02000046,2,10.56999969,,,,,
9843,30049069,7897600000000,ALOPURINOL 300 MG.C/30 COMP.GENERIC,HEXAL 300 MG.C/30 COMP.,1,28.73999977,14.36999989,4,9.350000381,,,,,
19367,30066000,7898510000000,NOREGYNA,50+5mg/ml sol inj cx 1 amp x 1ml+s,1,28.73999977,22.98999977,2,21.64999962,,,,,
19744,30049049,7896710000000,MIORRELAX,300+50+35mg cx 30 comp,2,28.57999992,14.30000019,1,3.789999962,,,,,
20771,33059000,7500440000000,PANTENE COND RESTAURACAO 175ML,,3,28.5,24.69999981,0,6.403333187,,,,,
19210,38089199,7896900000000,REPELENTE MOSKITOFF SPRAY 100ML FARMAX,,3,28.5,28.5,3,5.789999962,,,,,
148,30044990,7896260000000,TEOLONG 200 MG CAPS. C/30,,1,28.29999924,22.63999939,1,20.70999908,,,,,
19694,96190000,7896010000000,ABS INTIMUS GEL C ABAS SECA TRIPLA PROT L9P8UN (1-,,8,28,28,6,2.829999924,,,,,
7502,96032100,7891010000000,ESC.DENT.REACH ANTI/BACT.40 M/MACIA,COD.(7891010043469),8,28,28,-1,4.559999943,,,,,
21113,33071000,7500440000000,ESPUMA BARBEAR GILLETTE COOL 150G,,2,28,25.19999981,0,9.460000038,,,,,
788,30049099,7891100000000,HUMECTOL-D DRG. C/20,,3,27.98999977,22.38000011,1,6.800000191,,,,,
17786,90183219,78909427,AGULHA DESC. 25 X 0.7 CX C/100 - BD,,3,27.95999908,24.23999977,1,16.98999977,,,,,
15163,30049079,7898220000000,ARTRITEC,15MG CX 10 COMP,1,27.95000076,13.97000027,4,9.420000076,,,,,
15254,30042099,7896550000000,CILOXAN OTOLOGICO,SOL FR 5ML,1,27.94000053,22.35000038,0,20.95000076,,,,,
20808,30049076,7892830000000,HIDRION 30 COMP,40+100mg cx 30 comp,1,27.94000053,22.35000038,0,20.12000084,,,,,
1346,30049099,7896660000000,DORILAX COMPR. C/12,"ACHE""C/12 COMPR",2,27.92000008,22.34000015,1,10.31000042,,,,,
530,30049039,7899640000000,ANDOLBA AEROSOL C/1 UN,43 GR.,1,27.76000023,22.20999908,0,20.5,,,,,
21223,30049099,7896010000000,TOBRACORT COLIRIO 5ML,3+1mg/ml sus oft fr 5ml,1,27.71999931,22.18000031,0,19.25,,,,,
16706,33069000,7702040000000,LISTERINE CUIDADO TOTAL 250ML,,3,27.68999863,27.68999863,1,11.11999989,,,,,
18796,96190000,7896110000000,ABS SYM SECA C/AB L8P7UN,,11,27.5,27.5,5,1.993299961,,,,,
14970,30049099,7896660000000,FLOGORAL,CX 12 PAST SB LARANJA,2,27.42000008,24.97999954,1,11.47999954,,,,,
20970,33062000,7896440000000,FIO DENTAL HILLO EXTRA FINO 125M ,,7,27.30000067,26.52000046,-6,31.20299911,,,,,
19699,30049099,7895300000000,ACEBROFILINA,50mg+5ml xpe fr 120ml+cm,1,27.28000069,13.64000034,2,7.290999889,,,,,
10336,30043210,7891140000000,PREDSIM 5 MG.C/10 COMPR.,5 MG.C/ 10 COMPR.,3,27.23999977,21.78000069,3,6.309999943,,,,,
18087,39241000,7896030000000,COPO DESCARTAVEL ABNT COPOBRAS PS BCO ,100X200ML,8,27.20000076,22.10000062,0,3.029999971,,,,,
20175,33051000,7891010000000,SH JJ BABY 400ML,,2,27.20000076,21.76000023,1,11.95499992,,,,,
17309,30042079,7896550000000,MAXITROL POMADA,"bisnaga 3,5g",1,27.15999985,21.72999954,0,20.37000084,,,,,
20966,30049045,7896110000000,PARACETAMOL 50MG 20 COMP,500mg cx 20 comp,4,27.07999992,15.59000039,2,3.190000057,,,,,
20542,30049079,7896180000000,MALEATO DE TIMOLOL COL 5ML BIOS.,0.25% sol oft fr gts 5ml,3,27.05999947,21.65000057,0,3.430000067,,,,,
20921,90183219,7898280000000,"AGULHA DESC 25X0,70 DESCARPACK C/100",,2,27,24.30000019,0,9.789999962,,,,,
21078,33069000,7899790000000,AMBROXMEL SPR FR 30ML SBR MEL/EUC,,2,27,17.55000019,1,3.579999924,,,,,
20861,90211010,7896340000000,MUNHEQUEIRA ELASTICA AJUST. PRETA (PAR),,1,26.89999962,21.52000046,0,17.98999977,,,,,
21320,4100000,7898200000000,OLEO DE MENTA 10 ML,,3,26.69999886,24.91999912,-1,5.989999771,,,,,
21248,21069030,7898330000000,CLORETO DE MAGNESIO 500MG 60 CPS KATINGUA,,1,26.5,26.5,0,12.03999996,,,,,
17618,30045090,7896000000000,COMPLEXO B XPE 120 ML COMPLEXO B EMS.,,1,26.21999931,13.10999966,0,7.850999832,,,,,
19435,30043210,7898170000000,DIPROBETA (BETAMETASONA) INJ 1 AMP 1 - BUNKER,,1,26.13999939,23,7,7.630000114,,,,,
19540,39249000,7896000000000,MAMAD BIG NATURAL UNIV AZ 240ML KUK 1516,,1,26.10000038,20.87999916,0,17.39999962,,,,,
18717,30049042,7896180000000,ANGIPRESS,50mg cx 30 comp,1,26.09000015,20.87000084,2,18.29999924,,,,,
21162,40151900,7898920000000,LUVA BOMPACK LATEX G C/PO 100UN - EMBRAS,,1,26,26,0,17.05999947,,,,,
21159,40151900,7898920000000,LUVA BOMPACK LATEX M C/PO 100UN,,1,26,26,0,17.05999947,,,,,
20222,40151900,7891800000000,LUVAS PROCED CREMER G C/ 100,,1,26,20.79999924,4,20.57999992,,,,,
21308,40151900,7898540000000,LUVAS PROCED LEMGRUBER C/PO GRANDE 100UN,,1,26,26,0,18.82999992,,,,,
21309,40151900,7898540000000,LUVAS PROCED LEMGRUBER MEDIA 100UN,,1,26,26,0,18.82999992,,,,,
21323,4100000,7898200000000,PROPOLIS MENTA E COPAIBA 30 ML SPRAY (VIDRO),,2,26,26,4,6.5,,,,,
17831,15219019,7898280000000,SPRAY APIS FRESH MEL C/PROPOLIS ARTE NATIVA 35ML,,2,26,26,11,3.930000067,,,,,
17833,15219019,7898280000000,SPRAY APIS FRESH MEL/PROP./ROMA ARTE NATIVA 35ML,,2,26,16.89999962,21,3.930000067,,,,,
20949,30049099,7896470000000,SINVASTATINA 20MG 30 COMP,20mg cx 30 comp rev,1,25.98999977,12.98999977,1,4.340000153,,,,,
15325,30049099,7896010000000,LACRIFILM SOLU��O OFTALMICA 15 ML,CARBOXIMETILCELULOSE SODICA 5 MG/ ML,1,25.90999985,20.72999954,0,18.65999985,,,,,
15182,30049099,7898040000000,OTO-BETNOVATE (SOLU��O OTOLOGICA),10 ML,1,25.75,18,5,15.97500038,,,,,
20872,30049099,7898010000000,"ANEMIFER 184,45MG+60MG C/50 CPR ",,2,25.68000031,16.69000053,0,4.235000134,,,,,
20680,30049099,7896000000000,"INDAPAMIDA 1,5MG 30COMP","1,5 mg cx 30 comp rev",1,25.67000008,20.54000092,0,6.800000191,,,,,
20923,82142000,7891060000000,ALICATE CUTICULA MUNDIAL FLEX ,,3,25.5,23.80000019,-1,5.489999771,,,,,
20727,33059000,7891150000000,CR PENT SEDA BOMBA ARGAN 300ML ,,3,25.5,25.5,0,5.619999886,,,,,
19443,21069030,7891060000000,OS-CAL KIDS SUSP 150ML,,1,25.5,20.39999962,4,22.5,,,,,
20157,33049100,7891010000000,TALCO JOHNSON BABY TOQUE FRESQ 200GR,,2,25.31999969,22.78999996,0,8.619999886,,,,,
21142,96190000,7891010000000,ABS S LIVRE NOITE DIA SEC AB 8UN,,4,25.20000076,25.20000076,0,4.130000114,,,,,
16491,33061000,7891020000000,CR.DENTAL COLGATE MPA 90GR,,8,25.19999981,25.19999981,-6,29.88999939,,,,,
21356,33049910,7891010000000,NEUTROGENA B CARE HID INT 400ML,,1,25.19000053,25.19000053,0,16.20999908,,,,,
17170,30049059,7898040000000,MAREVAN,"2,5mg cx 60 comp",1,25.12000084,20.10000038,2,18.54000092,,,,,
1047,30041019,7891320000000,PEN-VE-ORAL LIQ. *,LIQ.,1,25.12000084,20.10000038,0,17.19000053,,,,,
17179,30049069,7896110000000,FLUX,"1,5mg cx 30 comp rev",1,25.03000069,20.02000046,1,17.75,,,,,
19884,34011900,7896010000000,LENCO UMED HUGGIES 100DIAS C/48,,2,25,24.19999981,0,8.800000191,,,,,
18063,30043981,7891720000000,LEVOTIROXINA SODICA,25mcg cx 30 comp,3,24.88000107,17.45000029,2,3.920000076,,,,,
19366,33049990,7897130000000,CETRILAN CR 40G,,1,24.73999977,24.73999977,1,29.72999954,,,,,
21358,30039069,7899620000000,SINVASTATINA 20MG 30 COMP,20mg x 30cpr rev,2,24.57999992,18.44000006,0,3.089999914,,,,,
19734,30043981,7896660000000,LEVOID,112mcg cx 30 comp,1,24.54999924,19.63999939,1,18.05999947,,,,,
1853,30049039,7891060000000,MUCOSOLVAN XAROPE PEDIATRICO 120 ML,PEDIAT.120 ML,1,24.37000084,19.5,7,19.69000053,,,,,
17099,30039089,7897660000000,THIABENA,50mg/g pom derm bg 45g,1,24.32999992,19.45999908,3,17.33499908,,,,,
16640,30045090,7896660000000,FEMME FOLICO,50mg cx 30 comp rev,1,24.22999954,19.37999916,2,18.34000015,,,,,
14778,30049039,7896660000000,MIRTAX,10MG CX 15 COMP,1,24.09000015,24.09000015,2,17.53000069,,,,,
14877,33059000,7891040000000,CREME DE PENTEAR SEDA CERAMIDAS,300ML,4,24,24,7,5.619999886,,,,,
14879,33059000,7891040000000,CREME DE PENTEAR SEDA HIDRALOE ,300 ML,4,24,22.80000019,7,5.980000019,,,,,
18015,33069000,7891010000000,LISTERINE ZERO 250 ML,,2,24,24,1,8.305000305,,,,,
16541,40151900,7898950000000,LUVA LATEX PROCED.P C/100 SUPERMAX-,,1,24,24,3,18.55999947,,,,,
5883,38089199,7894650000000,OFF REPELENTE LOCAO 200 ML,LOCAO HIDRAT.C/ALOE VERA,2,24,24,2,11.97000027,,,,,
1873,30066000,7896210000000,MICRONOR COMPR. C/35,CX C/35,2,23.86000061,19.07999992,0,8.876667023,,,,,
21033,39269040,7896700000000,CHUP OCEANO MASTER SIL ORTO T2 RS BL5615,,2,23.79999924,21.42000008,1,7.829999924,,,,,
20551,33072010,7791290000000,DESOD AERO SUAVE MEN INVISIBLE 88G-150ML ,,3,23.70000029,23.70000029,1,4.989999771,,,,,
20600,33051000,7891150000000,SH.SEDA BOMBA ARGAN 1X325 ML,,3,23.70000029,22.12000036,1,4.690000057,,,,,
16993,33079000,7898900000000,DEP DEPI ROLL ROLL ON REFIL 100G TRAD,,4,23.60000038,23.60000038,15,4.929999828,,,,,
7962,30049069,7897920000000,DERMOTRIZOL CREME 1% 20 GR.,DERMOTRIZOL CREME 20 GR.,1,23.40999985,23.40999985,1,4.079999924,,,,,
20828,30049099,7896660000000,LUTICS 2MG 30 COMP,2 mg com ct bl  x 30,1,23.36000061,18.69000053,0,15.71000004,,,,,
17284,96032100,7891050000000,ED ORAL B IND PLUS 35,,3,23.25,23.25,6,9.667499542,,,,,
20943,96032100,5900270000000,ESC DENT COLG EXTRA CLEAN MEDIA,,4,23.20000076,23.20000076,3,4.534999847,,,,,
21176,30039012,7896860000000,COMPLEXO B COMP 100 COMP,cx. c/ 100 drageas,1,23,11.5,0,8.920000076,,,,,
21036,33072010,7506310000000,DES REXONA AERO MEN ANTIBAC INVIS 90G,,2,23,23,3,8.680000305,,,,,
17856,30049099,7896900000000,FARMAIODINE TOPICO C/100ML+APLIC,,2,23,23,1,4.320000172,,,,,
14992,40149010,7896340000000,BOLSA PARA GELO (MERCUR) PEQUENA ,1 UNIDADE,1,22.89999962,16.5,0,0,,,,,
21154,21069030,7898030000000,CLORETO DE MAGNESIO 500MG 60 CAPS ,,1,22.89999962,18.31999969,1,11.72000027,,,,,
14521,30049069,7896180000000,MAXIFLOX,SOL OFT 5ML,1,22.85000038,18.28000069,0,14.64999962,,,,,
18846,30043999,7896010000000,STER,10mg sus oft col fr 5ml,1,22.82999992,18.26000023,1,16.44000053,,,,,
20975,34011190,7891020000000,SAB PALMOLIVE COCO E ALGODAO 85G ,,12,22.79999971,22.79999971,-3,0.99000001,,,,,
17509,39123119,7896790000000,BOLSA TERM GEL ,QUENTE/FRIO 600ML,2,22.63999939,22.63999939,8,11.97999954,,,,,
16125,30049035,7896000000000,METILDOPA,250MG CX 30 COMP,1,22.54999924,11.27000046,0,10.93999958,,,,,
20355,39269040,7896700000000,CHUPETA SPECIAL SIL ORTO T1 RS 5314-01-RS,,3,22.5,22.5,2,5.849999905,,,,,
15238,34011190,7896510000000,SABONETE DE ENXOFRE  GRANADO,90 G,5,22.5,22.5,0,4.409999847,,,,,
19603,33051000,7891150000000,SH SEDA LISO PERFEITO 325ML (1-UN),,3,22.5,22.5,0,5.260000229,,,,,
14815,27101991,7896390000000,VASELINA SOLIDA ,CONTEUDO 40 G,9,22.5,22.5,4,3.349999905,,,,,
125,30049069,7896030000000,GUTTALAX  GOTAS 20 ML,GTS 20 ML,2,22.42000008,17.94000053,0,8.666666985,,,,,
16465,48182000,7898930000000,TOALHA DE PAPEL BELIPEL BRANCA 20X23 1X1000 FLS,,4,22.23999977,16.67999983,0,8.93999958,,,,,
21328,30049099,7897850000000,CLORIDRATO DE HIDROXIZINA 100ML,2mg/ml sol or fr x 100ml + ser dos,1,22,11,2,4.989999771,,,,,
21057,64022000,7891220000000,HAV.ALOHA BC/PTO/CZA 37/38 1 PAR,,1,22,11,0,15.11999989,,,,,
16522,33059000,7896010000000,MAXTON + OX 2.0 PRETO NATURAL ,30ML,3,21.90000057,21.90000057,11,5.989999771,,,,,
20947,30039053,7896520000000,HEMOFISS BISNAGA 30GR C/1APLICADOR ,,1,21.77000046,10.89000034,0,11.15999985,,,,,
16975,29054500,7896950000000,GLICERINA BI-DESTILADA AVANTE VD 100ML,,8,21.60000038,21.60000038,18,3.5,,,,,
14717,96032100,78902121,ESCOVA DENTAL COLGATE PLUS TWISTER,MEDIA,6,21.59999943,17.28000069,5,0,,,,,
20469,96190000,7500440000000,PAMP SUPERSEC PCTAO XG 22+2UN,,1,21.54999924,21.54999924,7,18.44166756,,,,,
20995,30045090,7896110000000,DTN FOL 400MCG+10MG 30 CAPS,,1,21.43000031,17.13999939,0,15.96000004,,,,,
16410,30041011,7895300000000,MELOXICAM,"7,5mg cx 10 comp rev",1,21.32999992,10.67000008,6,4.300000191,,,,,
18317,96190000,7891010000000,ABS S LIVRE ESP SUAVE C/AB L8P7UN,,7,21,21,3,2.089999914,,,,,
19468,33059000,7896900000000,AGUA OXIG. CREMOSA 30 VLS 90 ML - FARMAX,,14,21,21,2,0.870000005,,,,,
16949,40149010,7896090000000,BOLSA TERMOGEL PEQUENA,,3,21,21,3,5.800000191,,,,,
19600,33059000,7891150000000,COND SEDA SOS CERAMIDAS 325ML (1-UN),,2,21,21,1,5.800000191,,,,,
5829,82142000,7896080000000,CORTADOR DE UNHA  UNHEX FOR MEN,UNHEX FOR MEN GRANDE,6,21,21,0,29.31999969,,,,,
21335,40141000,7896010000000,PRESERV BLOWTEX MORANG CHOCO C 3,,7,21,21,1,1.679999948,,,,,
15887,30049045,7898150000000,BROMOPRIDA,4MG/ML SOL ORAL FR 20ML,1,20.82999992,10.42000008,15,5.190000057,,,,,
20780,30049069,7891110000000,AFRIN ADULTO 30 ML,"0,5mg sol nas fr spr 30ml",1,20.72999954,16.57999992,4,15.22999954,,,,,
20234,39241000,7896030000000,COPO DESC.ABNT COPOBRAS PS TRANSP 100X200 ML,,6,20.70000029,13.47000003,0,2.970000029,,,,,
21006,30049069,7896420000000,ALOPURINOL 100MG 30 COMP,100mg cx 30 comp,2,20.65999985,16.52999973,0,2.980000019,,,,,
15142,30066000,7894920000000,MICROPIL 30 ,21 COMPRIMIDOS,1,20.56999969,16.45999908,3,14.88000011,,,,,
21310,30049099,7896710000000,HIDROCLOROTIAZIDA 25MG 30 COMP,25mg x 30 comp,7,20.51000047,17.57000041,-1,1.03760004,,,,,
19940,84142000,7896700000000,TIRA LEITE HIG 70ML C/1 7225-01,,1,20.5,20.5,0,14.98999977,,,,,
19561,30049039,7891320000000,FILINAR,5mg/ml xpe fr 120 ml+copo med,1,20.45000076,16.36000061,2,14.05000019,,,,,
11085,33059000,7891040000000,CR.SEDA PENTEAR LISSAGE 300ML,COD.(7891037010048)300ML,3,20.40000057,20.40000057,5,5.619999886,,,,,
12226,30049099,7896550000000,TRISORB SOL.OFTALMICA 15 ML,SOLU�AO 15ML                                      ,1,20.22999954,16.18000031,3,15.84000015,,,,,
17418,96190000,7896110000000,ABS SYM SUAVE,C/AB L16P14UN NORMAL,5,20.15000105,20.15000105,13,4.143300056,,,,,
17126,30049099,7896510000000,POLVILHO ANTISSEPTICO,FRESH po fr 100g,2,20.09000015,20.09000015,9,7.570000172,,,,,
16413,82121020,7702020000000,APAR GILLET MACH3 REG,C/ 1,2,20,20,8,14.97999954,,,,,
